0.0 0.0 0.5 0.5 0.9997877189980549 0.0 2.1228100000010079E-4 6.832435162085204E-8 0.0 6.832247703888101E-8
0.0 0.034482758620689655 0.5 0.5 0.9999997849980837 0.0 2.149999999999994E-7 2.3370083646057083E-11 0.0 2.145377500000011E-11
0.0 0.06896551724137931 0.5 0.5 0.9998093149982994 0.0 1.9068499999957178E-4 5.0506347659684536E-8 0.0 5.050313077525177E-8
0.0 0.10344827586206896 0.5 0.5 0.9998848259978872 0.0 1.15174000000118E-4 2.4790504316030137E-8 0.0 2.4788349723981135E-8
0.0 0.13793103448275862 0.5 0.5 0.9997307339980271 0.0 2.6926600000012354E-4 1.3239031837475324E-7 0.0 1.3238802124400097E-7
0.0 0.1724137931034483 0.5 0.5 0.9998842359975164 0.0 1.1576400000012041E-4 2.5339445430816454E-8 0.0 2.533689630394734E-8
0.0 0.20689655172413793 0.5 0.5 0.9999333189975669 0.0 6.668100000006942E-5 4.377336382255237E-9 0.0 4.374744238985375E-9
0.0 0.2413793103448276 0.5 0.5 0.9998989799976823 0.0 1.0102000000009005E-4 2.363571027785838E-8 0.0 2.3633559599959095E-8
0.0 0.27586206896551724 0.5 0.5 0.9998264419978263 0.0 1.7355799999991067E-4 9.210621998434476E-8 0.0 9.210422063590854E-8
0.0 0.3103448275862069 0.5 0.5 0.9287448270000056 0.03561801399999964 0.03563715899999986 1.0864074940941659E-4 2.9362608295838404E-5 2.9476596308730977E-5
0.0 0.3448275862068966 0.5 0.5 0.7498087570000141 0.12512948900000012 0.12506175399999686 2.1925515641851856E-4 6.717604089747503E-5 5.831687984304834E-5
0.0 0.3793103448275862 0.5 0.5 0.6589643720000127 0.1706106959999948 0.17042493199999603 1.3702799459802684E-4 4.778426819532222E-5 4.1270667594500016E-5
0.0 0.41379310344827586 0.5 0.5 0.5974444650000039 0.20141388200000201 0.20114165299998732 1.0578735213190305E-4 4.140308189030939E-5 3.526822553400616E-5
0.0 0.4482758620689655 0.5 0.5 0.5481686539999918 0.22602751899999518 0.22580382700000204 8.016985582204317E-5 3.774668340012638E-5 3.00299312461505E-5
0.0 0.4827586206896552 0.5 0.5 0.5078601059999905 0.24584610100000148 0.2462937929999965 8.723183648157162E-5 4.2169023601018596E-5 3.2048440779801346E-5
0.0 0.5172413793103449 0.5 0.5 0.4743468960000004 0.2627778370000039 0.26287526699999625 7.603394836125377E-5 4.03781660972824E-5 3.086236177626822E-5
0.0 0.5517241379310345 0.5 0.5 0.4459079109999962 0.2769642720000005 0.2771278169999959 7.807549809626946E-5 4.391891890200006E-5 3.2080833907988104E-5
0.0 0.5862068965517241 0.5 0.5 0.4208718860000095 0.28948831200000247 0.2896398020000012 6.756377717620499E-5 4.116409118033737E-5 3.0200884390194083E-5
0.0 0.6206896551724138 0.5 0.5 0.3991856319999872 0.30051862700000226 0.30029574100000556 5.921968157049373E-5 3.956251972819791E-5 2.671298334844252E-5
0.0 0.6551724137931034 0.5 0.5 0.3797790250000042 0.3100443780000066 0.31017659700000627 5.803178475569104E-5 4.072569319035768E-5 2.5589667999717514E-5
0.0 0.6896551724137931 0.5 0.5 0.36169756999998676 0.3189406479999899 0.31936178199999016 5.61864439074522E-5 4.244895034258289E-5 2.5555535789617556E-5
0.0 0.7241379310344828 0.5 0.5 0.34591566700000126 0.32715751999998915 0.3269268129999946 4.79141484575063E-5 3.602329044340158E-5 2.476444455253024E-5
0.0 0.7586206896551724 0.5 0.5 0.3321633049999984 0.3337355249999959 0.3341011699999958 4.901346737143375E-5 3.91023940782137E-5 2.6452691833961373E-5
0.0 0.7931034482758621 0.5 0.5 0.319178426000001 0.3403154650000075 0.34050610900000844 4.400409015942186E-5 3.560243434030941E-5 2.53244709893935E-5
0.0 0.8275862068965517 0.5 0.5 0.30689141700000033 0.3465452740000058 0.34656330900000154 4.2839778629039094E-5 3.755256987507394E-5 2.5015451884449758E-5
0.0 0.8620689655172413 0.5 0.5 0.29567143899999654 0.35228442400000154 0.3520441369999989 3.6467325962893926E-5 3.2819918998353015E-5 2.182380184140298E-5
0.0 0.896551724137931 0.5 0.5 0.2856138969999978 0.35734692899999365 0.3570391739999898 3.8879993165708004E-5 3.634560998141967E-5 2.5450953608341376E-5
0.0 0.9310344827586207 0.5 0.5 0.2760320689999963 0.3620880469999922 0.36187988399999543 3.547869667015757E-5 3.387596043341601E-5 2.386832714842968E-5
0.0 0.9655172413793104 0.5 0.5 0.2670481160000054 0.3665935909999869 0.36635829299999456 3.312367403944527E-5 3.4354784439444286E-5 2.4151640235753336E-5
0.0 1.0 0.5 0.5 0.25899201299999586 0.3706620979999962 0.37034588899999266 3.1887490110404926E-5 3.420850384208696E-5 2.432332370927437E-5

0.034482758620689655 0.0 0.5 0.5 0.9662402290026534 0.0 0.033759771000017626 4.917118490155303E-9 0.0 4.921726251593331E-9
0.034482758620689655 0.034482758620689655 0.5 0.5 0.9646204059972852 0.0 0.03537959400007353 2.1616580081484926E-8 0.0 2.160958964526026E-8
0.034482758620689655 0.06896551724137931 0.5 0.5 0.9659095160006433 0.0 0.034090484000018725 5.284201443078729E-8 0.0 5.2843243545904264E-8
0.034482758620689655 0.10344827586206896 0.5 0.5 0.9674215910008284 0.0 0.032578408999983814 3.345550225741789E-8 0.0 3.3457929146185963E-8
0.034482758620689655 0.13793103448275862 0.5 0.5 0.9647941840007136 0.0 0.03520581599997187 1.0648523174339175E-9 0.0 1.0653757030222588E-9
0.034482758620689655 0.1724137931034483 0.5 0.5 0.9666994080009508 0.0 0.03330059199992963 1.9868096168274008E-8 0.0 1.9871655383913236E-8
0.034482758620689655 0.20689655172413793 0.5 0.5 0.9687406860002183 0.0 0.031259313999949544 5.94990323676825E-9 0.0 5.949255057991973E-9
0.034482758620689655 0.2413793103448276 0.5 0.5 0.9652813709989121 0.0 0.034718628999901045 5.620695353591998E-8 0.0 5.620386441646495E-8
0.034482758620689655 0.27586206896551724 0.5 0.5 0.9639349110011132 0.0 0.036065089000023746 2.0931184230299493E-8 0.0 2.0934522594606708E-8
0.034482758620689655 0.3103448275862069 0.5 0.5 0.9634275980017124 7.869300000000624E-4 0.03578547199995418 1.2017072752112945E-5 3.1989995750997267E-6 2.9552309389409455E-6
0.034482758620689655 0.3448275862068966 0.5 0.5 0.7849462379999862 0.08974574799999893 0.12530801399999458 2.1472090364194063E-4 6.142763392002169E-5 5.7357285376185424E-5
0.034482758620689655 0.3793103448275862 0.5 0.5 0.6764068740000047 0.14653462200000264 0.17705850400000325 1.7272385217798059E-4 5.771799211587783E-5 4.864675828039622E-5
0.034482758620689655 0.41379310344827586 0.5 0.5 0.6122763580000011 0.17689788400000092 0.2108257579999952 1.6339602964821065E-4 5.996915092216365E-5 4.6466294323657675E-5
0.034482758620689655 0.4482758620689655 0.5 0.5 0.5585560979999978 0.20260256599999218 0.23884133600000196 1.1000043860093234E-4 4.348231241969175E-5 3.701317673492771E-5
0.034482758620689655 0.4827586206896552 0.5 0.5 0.5167809419999972 0.22405376900000173 0.25916528899999386 1.0805780518985397E-4 4.934236838600309E-5 3.27701082505627E-5
0.034482758620689655 0.5172413793103449 0.5 0.5 0.48015307999999485 0.24262173599999312 0.2772251840000044 6.999655351094813E-5 3.649165875115046E-5 2.889150455459566E-5
0.034482758620689655 0.5517241379310345 0.5 0.5 0.44989443400000073 0.25854371499999335 0.29156185100000254 8.187119619065819E-5 4.158141090164491E-5 2.995317214371518E-5
0.034482758620689655 0.5862068965517241 0.5 0.5 0.4257226819999909 0.2697797070000049 0.30449761099999534 6.485190831198584E-5 3.713924808476654E-5 2.6849785390109515E-5
0.034482758620689655 0.6206896551724138 0.5 0.5 0.40120478500000784 0.2833293900000062 0.3154658249999972 6.25625009960662E-5 3.631954061511511E-5 2.5596698179253252E-5
0.034482758620689655 0.6551724137931034 0.5 0.5 0.38181533500000925 0.29142550900000613 0.3267591559999884 6.647067293477638E-5 4.0635524177962123E-5 2.847301555897186E-5
0.034482758620689655 0.6896551724137931 0.5 0.5 0.3640081509999855 0.30020956900000445 0.3357822800000053 5.918930407192158E-5 3.761458692394526E-5 2.8234265804782943E-5
